subject_id,student_id,assessment_type,marks_obtained,id
SB000029,ST000277,UT-2,15,MR036703
SB000029,ST000277,UT-3,41,MR036704
SB000029,ST000277,HY,74,MR036705
SB000029,ST000277,FA,84,MR036706
SB000025,ST000278,UT-1,26,MR036707
SB000025,ST000278,UT-2,59,MR036708
SB000025,ST000278,UT-3,61,MR036709
SB000025,ST000278,HY,20,MR036710
SB000025,ST000278,FA,18,MR036711
SB000026,ST000278,UT-1,90,MR036712
SB000026,ST000278,UT-2,40,MR036713
SB000026,ST000278,UT-3,2,MR036714
SB000026,ST000278,HY,43,MR036715
SB000026,ST000278,FA,33,MR036716
SB000027,ST000278,UT-1,34,MR036717
SB000027,ST000278,UT-2,99,MR036718
SB000027,ST000278,UT-3,91,MR036719
SB000027,ST000278,HY,78,MR036720
SB000027,ST000278,FA,25,MR036721
SB000028,ST000278,UT-1,84,MR036722
SB000028,ST000278,UT-2,42,MR036723
SB000028,ST000278,UT-3,2,MR036724
SB000028,ST000278,HY,62,MR036725
SB000028,ST000278,FA,68,MR036726
SB000029,ST000278,UT-1,35,MR036727
SB000029,ST000278,UT-2,80,MR036728
SB000029,ST000278,UT-3,30,MR036729
SB000029,ST000278,HY,94,MR036730
SB000029,ST000278,FA,67,MR036731
SB000025,ST000279,UT-1,17,MR036732
SB000025,ST000279,UT-2,51,MR036733
SB000025,ST000279,UT-3,43,MR036734
SB000025,ST000279,HY,18,MR036735
SB000025,ST000279,FA,90,MR036736
SB000026,ST000279,UT-1,82,MR036737
SB000026,ST000279,UT-2,30,MR036738
SB000026,ST000279,UT-3,46,MR036739
SB000026,ST000279,HY,83,MR036740
SB000026,ST000279,FA,47,MR036741
SB000027,ST000279,UT-1,78,MR036742
SB000027,ST000279,UT-2,62,MR036743
SB000027,ST000279,UT-3,2,MR036744
SB000027,ST000279,HY,61,MR036745
SB000027,ST000279,FA,11,MR036746
SB000028,ST000279,UT-1,26,MR036747
SB000028,ST000279,UT-2,10,MR036748
SB000028,ST000279,UT-3,36,MR036749
SB000028,ST000279,HY,81,MR036750
SB000028,ST000279,FA,41,MR036751
SB000029,ST000279,UT-1,20,MR036752
SB000029,ST000279,UT-2,61,MR036753
SB000029,ST000279,UT-3,0,MR036754
SB000029,ST000279,HY,3,MR036755
SB000029,ST000279,FA,20,MR036756
SB000025,ST000280,UT-1,64,MR036757
SB000025,ST000280,UT-2,65,MR036758
SB000025,ST000280,UT-3,6,MR036759
SB000025,ST000280,HY,55,MR036760
SB000025,ST000280,FA,94,MR036761
SB000026,ST000280,UT-1,31,MR036762
SB000026,ST000280,UT-2,75,MR036763
SB000026,ST000280,UT-3,64,MR036764
SB000026,ST000280,HY,74,MR036765
SB000026,ST000280,FA,32,MR036766
SB000027,ST000280,UT-1,82,MR036767
SB000027,ST000280,UT-2,71,MR036768
SB000027,ST000280,UT-3,34,MR036769
SB000027,ST000280,HY,60,MR036770
SB000027,ST000280,FA,50,MR036771
SB000028,ST000280,UT-1,19,MR036772
SB000028,ST000280,UT-2,96,MR036773
SB000028,ST000280,UT-3,66,MR036774
SB000028,ST000280,HY,0,MR036775
SB000028,ST000280,FA,37,MR036776
SB000029,ST000280,UT-1,92,MR036777
SB000029,ST000280,UT-2,9,MR036778
SB000029,ST000280,UT-3,10,MR036779
SB000029,ST000280,HY,31,MR036780
SB000029,ST000280,FA,27,MR036781
SB000025,ST000281,UT-1,78,MR036782
SB000025,ST000281,UT-2,51,MR036783
SB000025,ST000281,UT-3,100,MR036784
SB000025,ST000281,HY,2,MR036785
SB000025,ST000281,FA,90,MR036786
SB000026,ST000281,UT-1,13,MR036787
SB000026,ST000281,UT-2,79,MR036788
SB000026,ST000281,UT-3,99,MR036789
SB000026,ST000281,HY,32,MR036790
SB000026,ST000281,FA,72,MR036791
SB000027,ST000281,UT-1,10,MR036792
SB000027,ST000281,UT-2,85,MR036793
SB000027,ST000281,UT-3,38,MR036794
SB000027,ST000281,HY,32,MR036795
SB000027,ST000281,FA,92,MR036796
SB000028,ST000281,UT-1,16,MR036797
SB000028,ST000281,UT-2,53,MR036798
SB000028,ST000281,UT-3,41,MR036799
SB000028,ST000281,HY,72,MR036800
SB000028,ST000281,FA,96,MR036801
SB000029,ST000281,UT-1,45,MR036802
SB000029,ST000281,UT-2,92,MR036803
SB000029,ST000281,UT-3,6,MR036804
SB000029,ST000281,HY,75,MR036805
SB000029,ST000281,FA,79,MR036806
SB000025,ST000282,UT-1,60,MR036807
SB000025,ST000282,UT-2,7,MR036808
SB000025,ST000282,UT-3,73,MR036809
SB000025,ST000282,HY,18,MR036810
SB000025,ST000282,FA,68,MR036811
SB000026,ST000282,UT-1,52,MR036812
SB000026,ST000282,UT-2,55,MR036813
SB000026,ST000282,UT-3,23,MR036814
SB000026,ST000282,HY,32,MR036815
SB000026,ST000282,FA,83,MR036816
SB000027,ST000282,UT-1,95,MR036817
SB000027,ST000282,UT-2,27,MR036818
SB000027,ST000282,UT-3,100,MR036819
SB000027,ST000282,HY,85,MR036820
SB000027,ST000282,FA,95,MR036821
SB000028,ST000282,UT-1,14,MR036822
SB000028,ST000282,UT-2,99,MR036823
SB000028,ST000282,UT-3,0,MR036824
SB000028,ST000282,HY,9,MR036825
SB000028,ST000282,FA,21,MR036826
SB000029,ST000282,UT-1,12,MR036827
SB000029,ST000282,UT-2,92,MR036828
SB000029,ST000282,UT-3,93,MR036829
SB000029,ST000282,HY,46,MR036830
SB000029,ST000282,FA,6,MR036831
SB000025,ST000283,UT-1,73,MR036832
SB000025,ST000283,UT-2,23,MR036833
SB000025,ST000283,UT-3,30,MR036834
SB000025,ST000283,HY,81,MR036835
SB000025,ST000283,FA,36,MR036836
SB000026,ST000283,UT-1,77,MR036837
SB000026,ST000283,UT-2,43,MR036838
SB000026,ST000283,UT-3,29,MR036839
SB000026,ST000283,HY,47,MR036840
SB000026,ST000283,FA,54,MR036841
SB000027,ST000283,UT-1,34,MR036842
SB000027,ST000283,UT-2,38,MR036843
SB000027,ST000283,UT-3,44,MR036844
SB000027,ST000283,HY,59,MR036845
SB000027,ST000283,FA,56,MR036846
SB000028,ST000283,UT-1,4,MR036847
SB000028,ST000283,UT-2,50,MR036848
SB000028,ST000283,UT-3,46,MR036849
SB000028,ST000283,HY,86,MR036850
SB000028,ST000283,FA,79,MR036851
SB000029,ST000283,UT-1,57,MR036852
SB000029,ST000283,UT-2,6,MR036853
SB000029,ST000283,UT-3,76,MR036854
SB000029,ST000283,HY,55,MR036855
SB000029,ST000283,FA,97,MR036856
SB000025,ST000284,UT-1,7,MR036857
SB000025,ST000284,UT-2,82,MR036858
SB000025,ST000284,UT-3,4,MR036859
SB000025,ST000284,HY,93,MR036860
SB000025,ST000284,FA,100,MR036861
SB000026,ST000284,UT-1,88,MR036862
SB000026,ST000284,UT-2,70,MR036863
SB000026,ST000284,UT-3,88,MR036864
SB000026,ST000284,HY,82,MR036865
SB000026,ST000284,FA,85,MR036866
SB000027,ST000284,UT-1,69,MR036867
SB000027,ST000284,UT-2,74,MR036868
SB000027,ST000284,UT-3,77,MR036869
SB000027,ST000284,HY,31,MR036870
SB000027,ST000284,FA,43,MR036871
SB000028,ST000284,UT-1,72,MR036872
SB000028,ST000284,UT-2,38,MR036873
SB000028,ST000284,UT-3,39,MR036874
SB000028,ST000284,HY,85,MR036875
SB000028,ST000284,FA,16,MR036876
SB000029,ST000284,UT-1,82,MR036877
SB000029,ST000284,UT-2,45,MR036878
SB000029,ST000284,UT-3,22,MR036879
SB000029,ST000284,HY,62,MR036880
SB000029,ST000284,FA,74,MR036881
SB000025,ST000285,UT-1,51,MR036882
SB000025,ST000285,UT-2,72,MR036883
SB000025,ST000285,UT-3,62,MR036884
SB000025,ST000285,HY,77,MR036885
SB000025,ST000285,FA,61,MR036886
SB000026,ST000285,UT-1,53,MR036887
SB000026,ST000285,UT-2,15,MR036888
SB000026,ST000285,UT-3,16,MR036889
SB000026,ST000285,HY,94,MR036890
SB000026,ST000285,FA,11,MR036891
SB000027,ST000285,UT-1,89,MR036892
SB000027,ST000285,UT-2,38,MR036893
SB000027,ST000285,UT-3,55,MR036894
SB000027,ST000285,HY,69,MR036895
SB000027,ST000285,FA,47,MR036896
SB000028,ST000285,UT-1,13,MR036897
SB000028,ST000285,UT-2,44,MR036898
SB000028,ST000285,UT-3,15,MR036899
SB000028,ST000285,HY,61,MR036900
SB000028,ST000285,FA,71,MR036901
SB000029,ST000285,UT-1,93,MR036902
SB000029,ST000285,UT-2,31,MR036903
SB000029,ST000285,UT-3,29,MR036904
SB000029,ST000285,HY,43,MR036905
SB000029,ST000285,FA,59,MR036906
SB000025,ST000286,UT-1,49,MR036907
SB000025,ST000286,UT-2,76,MR036908
SB000025,ST000286,UT-3,74,MR036909
SB000025,ST000286,HY,76,MR036910
SB000025,ST000286,FA,7,MR036911
SB000026,ST000286,UT-1,2,MR036912
SB000026,ST000286,UT-2,42,MR036913
SB000026,ST000286,UT-3,0,MR036914
SB000026,ST000286,HY,35,MR036915
SB000026,ST000286,FA,91,MR036916
SB000027,ST000286,UT-1,33,MR036917
SB000027,ST000286,UT-2,29,MR036918
SB000027,ST000286,UT-3,74,MR036919
SB000027,ST000286,HY,54,MR036920
SB000027,ST000286,FA,73,MR036921
SB000028,ST000286,UT-1,60,MR036922
SB000028,ST000286,UT-2,49,MR036923
SB000028,ST000286,UT-3,19,MR036924
SB000028,ST000286,HY,40,MR036925
SB000028,ST000286,FA,20,MR036926
SB000029,ST000286,UT-1,3,MR036927
SB000029,ST000286,UT-2,3,MR036928
SB000029,ST000286,UT-3,36,MR036929
SB000029,ST000286,HY,91,MR036930
SB000029,ST000286,FA,1,MR036931
SB000025,ST000287,UT-1,32,MR036932
SB000025,ST000287,UT-2,0,MR036933
SB000025,ST000287,UT-3,58,MR036934
SB000025,ST000287,HY,24,MR036935
SB000025,ST000287,FA,15,MR036936
SB000026,ST000287,UT-1,85,MR036937
SB000026,ST000287,UT-2,25,MR036938
SB000026,ST000287,UT-3,40,MR036939
SB000026,ST000287,HY,43,MR036940
SB000026,ST000287,FA,64,MR036941
SB000027,ST000287,UT-1,13,MR036942
SB000027,ST000287,UT-2,76,MR036943
SB000027,ST000287,UT-3,97,MR036944
SB000027,ST000287,HY,100,MR036945
SB000027,ST000287,FA,45,MR036946
SB000028,ST000287,UT-1,97,MR036947
SB000028,ST000287,UT-2,34,MR036948
SB000028,ST000287,UT-3,62,MR036949
SB000028,ST000287,HY,95,MR036950
SB000028,ST000287,FA,94,MR036951
SB000029,ST000287,UT-1,36,MR036952
SB000029,ST000287,UT-2,26,MR036953
SB000029,ST000287,UT-3,80,MR036954
SB000029,ST000287,HY,41,MR036955
SB000029,ST000287,FA,67,MR036956
SB000025,ST000288,UT-1,39,MR036957
SB000025,ST000288,UT-2,59,MR036958
SB000025,ST000288,UT-3,37,MR036959
SB000025,ST000288,HY,85,MR036960
SB000025,ST000288,FA,78,MR036961
SB000026,ST000288,UT-1,95,MR036962
SB000026,ST000288,UT-2,82,MR036963
SB000026,ST000288,UT-3,79,MR036964
SB000026,ST000288,HY,14,MR036965
SB000026,ST000288,FA,77,MR036966
SB000027,ST000288,UT-1,80,MR036967
SB000027,ST000288,UT-2,26,MR036968
SB000027,ST000288,UT-3,8,MR036969
SB000027,ST000288,HY,99,MR036970
SB000027,ST000288,FA,50,MR036971
SB000028,ST000288,UT-1,25,MR036972
SB000028,ST000288,UT-2,18,MR036973
SB000028,ST000288,UT-3,60,MR036974
SB000028,ST000288,HY,28,MR036975
SB000028,ST000288,FA,10,MR036976
SB000029,ST000288,UT-1,68,MR036977
SB000029,ST000288,UT-2,97,MR036978
SB000029,ST000288,UT-3,11,MR036979
SB000029,ST000288,HY,68,MR036980
SB000029,ST000288,FA,35,MR036981
SB000025,ST000289,UT-1,6,MR036982
SB000025,ST000289,UT-2,61,MR036983
SB000025,ST000289,UT-3,77,MR036984
SB000025,ST000289,HY,23,MR036985
SB000025,ST000289,FA,0,MR036986
SB000026,ST000289,UT-1,97,MR036987
SB000026,ST000289,UT-2,37,MR036988
SB000026,ST000289,UT-3,49,MR036989
SB000026,ST000289,HY,30,MR036990
SB000026,ST000289,FA,82,MR036991
SB000027,ST000289,UT-1,68,MR036992
SB000027,ST000289,UT-2,18,MR036993
SB000027,ST000289,UT-3,76,MR036994
SB000027,ST000289,HY,11,MR036995
SB000027,ST000289,FA,9,MR036996
SB000028,ST000289,UT-1,91,MR036997
SB000028,ST000289,UT-2,41,MR036998
SB000028,ST000289,UT-3,84,MR036999
SB000028,ST000289,HY,64,MR037000
SB000028,ST000289,FA,78,MR037001
SB000029,ST000289,UT-1,36,MR037002
SB000029,ST000289,UT-2,33,MR037003
SB000029,ST000289,UT-3,77,MR037004
SB000029,ST000289,HY,40,MR037005
SB000029,ST000289,FA,94,MR037006
SB000025,ST000290,UT-1,96,MR037007
SB000025,ST000290,UT-2,29,MR037008
SB000025,ST000290,UT-3,81,MR037009
SB000025,ST000290,HY,64,MR037010
SB000025,ST000290,FA,53,MR037011
SB000026,ST000290,UT-1,90,MR037012
SB000026,ST000290,UT-2,43,MR037013
SB000026,ST000290,UT-3,2,MR037014
SB000026,ST000290,HY,47,MR037015
SB000026,ST000290,FA,7,MR037016
SB000027,ST000290,UT-1,9,MR037017
SB000027,ST000290,UT-2,34,MR037018
SB000027,ST000290,UT-3,71,MR037019
SB000027,ST000290,HY,53,MR037020
SB000027,ST000290,FA,66,MR037021
SB000028,ST000290,UT-1,72,MR037022
SB000028,ST000290,UT-2,93,MR037023
SB000028,ST000290,UT-3,57,MR037024
SB000028,ST000290,HY,22,MR037025
SB000028,ST000290,FA,73,MR037026
SB000029,ST000290,UT-1,90,MR037027
SB000029,ST000290,UT-2,70,MR037028
SB000029,ST000290,UT-3,25,MR037029
SB000029,ST000290,HY,60,MR037030
SB000029,ST000290,FA,66,MR037031
SB000030,ST000291,UT-1,13,MR037032
SB000030,ST000291,UT-2,3,MR037033
SB000030,ST000291,UT-3,88,MR037034
SB000030,ST000291,HY,50,MR037035
SB000030,ST000291,FA,86,MR037036
SB000031,ST000291,UT-1,91,MR037037
SB000031,ST000291,UT-2,7,MR037038
SB000031,ST000291,UT-3,98,MR037039
SB000031,ST000291,HY,32,MR037040
SB000031,ST000291,FA,8,MR037041
SB000032,ST000291,UT-1,44,MR037042
SB000032,ST000291,UT-2,48,MR037043
SB000032,ST000291,UT-3,94,MR037044
SB000032,ST000291,HY,53,MR037045
SB000032,ST000291,FA,11,MR037046
SB000033,ST000291,UT-1,67,MR037047
SB000033,ST000291,UT-2,63,MR037048
SB000033,ST000291,UT-3,93,MR037049
SB000033,ST000291,HY,67,MR037050
SB000033,ST000291,FA,41,MR037051
SB000034,ST000291,UT-1,86,MR037052
SB000034,ST000291,UT-2,0,MR037053
SB000034,ST000291,UT-3,29,MR037054
SB000034,ST000291,HY,72,MR037055
SB000034,ST000291,FA,42,MR037056
SB000030,ST000292,UT-1,63,MR037057
SB000030,ST000292,UT-2,86,MR037058
SB000030,ST000292,UT-3,40,MR037059
SB000030,ST000292,HY,30,MR037060
SB000030,ST000292,FA,93,MR037061
SB000031,ST000292,UT-1,37,MR037062
SB000031,ST000292,UT-2,83,MR037063
SB000031,ST000292,UT-3,33,MR037064
SB000031,ST000292,HY,83,MR037065
SB000031,ST000292,FA,72,MR037066
SB000032,ST000292,UT-1,42,MR037067
SB000032,ST000292,UT-2,6,MR037068
SB000032,ST000292,UT-3,56,MR037069
SB000032,ST000292,HY,54,MR037070
SB000032,ST000292,FA,7,MR037071
SB000033,ST000292,UT-1,57,MR037072
SB000033,ST000292,UT-2,60,MR037073
SB000033,ST000292,UT-3,34,MR037074
SB000033,ST000292,HY,82,MR037075
SB000033,ST000292,FA,30,MR037076
SB000034,ST000292,UT-1,39,MR037077
SB000034,ST000292,UT-2,4,MR037078
SB000034,ST000292,UT-3,3,MR037079
SB000034,ST000292,HY,67,MR037080
SB000034,ST000292,FA,32,MR037081
SB000030,ST000293,UT-1,30,MR037082
SB000030,ST000293,UT-2,17,MR037083
SB000030,ST000293,UT-3,97,MR037084
SB000030,ST000293,HY,52,MR037085
SB000030,ST000293,FA,53,MR037086
SB000031,ST000293,UT-1,53,MR037087
SB000031,ST000293,UT-2,36,MR037088
SB000031,ST000293,UT-3,15,MR037089
SB000031,ST000293,HY,44,MR037090
SB000031,ST000293,FA,91,MR037091
SB000032,ST000293,UT-1,82,MR037092
SB000032,ST000293,UT-2,21,MR037093
SB000032,ST000293,UT-3,92,MR037094
SB000032,ST000293,HY,89,MR037095
SB000032,ST000293,FA,39,MR037096
SB000033,ST000293,UT-1,31,MR037097
SB000033,ST000293,UT-2,20,MR037098
SB000033,ST000293,UT-3,26,MR037099
SB000033,ST000293,HY,7,MR037100
SB000033,ST000293,FA,46,MR037101
SB000034,ST000293,UT-1,22,MR037102
SB000034,ST000293,UT-2,65,MR037103
SB000034,ST000293,UT-3,47,MR037104
SB000034,ST000293,HY,76,MR037105
SB000034,ST000293,FA,63,MR037106
SB000030,ST000294,UT-1,51,MR037107
SB000030,ST000294,UT-2,4,MR037108
SB000030,ST000294,UT-3,76,MR037109
SB000030,ST000294,HY,88,MR037110
SB000030,ST000294,FA,67,MR037111
SB000031,ST000294,UT-1,74,MR037112
SB000031,ST000294,UT-2,98,MR037113
SB000031,ST000294,UT-3,43,MR037114
SB000031,ST000294,HY,89,MR037115
SB000031,ST000294,FA,83,MR037116
SB000032,ST000294,UT-1,84,MR037117
SB000032,ST000294,UT-2,60,MR037118
SB000032,ST000294,UT-3,2,MR037119
SB000032,ST000294,HY,53,MR037120
SB000032,ST000294,FA,76,MR037121
SB000033,ST000294,UT-1,6,MR037122
SB000033,ST000294,UT-2,81,MR037123
SB000033,ST000294,UT-3,27,MR037124
SB000033,ST000294,HY,15,MR037125
SB000033,ST000294,FA,19,MR037126
SB000034,ST000294,UT-1,70,MR037127
SB000034,ST000294,UT-2,1,MR037128
SB000034,ST000294,UT-3,49,MR037129
SB000034,ST000294,HY,78,MR037130
SB000034,ST000294,FA,70,MR037131
SB000030,ST000295,UT-1,1,MR037132
SB000030,ST000295,UT-2,80,MR037133
SB000030,ST000295,UT-3,81,MR037134
SB000030,ST000295,HY,14,MR037135
SB000030,ST000295,FA,45,MR037136
SB000031,ST000295,UT-1,89,MR037137
SB000031,ST000295,UT-2,27,MR037138
SB000031,ST000295,UT-3,98,MR037139
SB000031,ST000295,HY,98,MR037140
SB000031,ST000295,FA,59,MR037141
SB000032,ST000295,UT-1,99,MR037142
SB000032,ST000295,UT-2,39,MR037143
SB000032,ST000295,UT-3,41,MR037144
SB000032,ST000295,HY,56,MR037145
SB000032,ST000295,FA,45,MR037146
SB000033,ST000295,UT-1,78,MR037147
SB000033,ST000295,UT-2,73,MR037148
SB000033,ST000295,UT-3,9,MR037149
SB000033,ST000295,HY,27,MR037150
SB000033,ST000295,FA,60,MR037151
SB000034,ST000295,UT-1,15,MR037152
SB000034,ST000295,UT-2,28,MR037153
SB000034,ST000295,UT-3,80,MR037154
SB000034,ST000295,HY,93,MR037155
SB000034,ST000295,FA,44,MR037156
SB000030,ST000296,UT-1,87,MR037157
SB000030,ST000296,UT-2,73,MR037158
SB000030,ST000296,UT-3,44,MR037159
SB000030,ST000296,HY,12,MR037160
SB000030,ST000296,FA,93,MR037161
SB000031,ST000296,UT-1,84,MR037162
SB000031,ST000296,UT-2,83,MR037163
SB000031,ST000296,UT-3,100,MR037164
SB000031,ST000296,HY,10,MR037165
SB000031,ST000296,FA,85,MR037166
SB000032,ST000296,UT-1,87,MR037167
SB000032,ST000296,UT-2,10,MR037168
SB000032,ST000296,UT-3,7,MR037169
SB000032,ST000296,HY,4,MR037170
SB000032,ST000296,FA,74,MR037171
SB000033,ST000296,UT-1,17,MR037172
SB000033,ST000296,UT-2,70,MR037173
SB000033,ST000296,UT-3,45,MR037174
SB000033,ST000296,HY,24,MR037175
SB000033,ST000296,FA,50,MR037176
SB000034,ST000296,UT-1,87,MR037177
SB000034,ST000296,UT-2,75,MR037178
SB000034,ST000296,UT-3,75,MR037179
SB000034,ST000296,HY,65,MR037180
SB000034,ST000296,FA,11,MR037181
SB000030,ST000297,UT-1,77,MR037182
SB000030,ST000297,UT-2,26,MR037183
SB000030,ST000297,UT-3,53,MR037184
SB000030,ST000297,HY,38,MR037185
SB000030,ST000297,FA,91,MR037186
SB000031,ST000297,UT-1,79,MR037187
SB000031,ST000297,UT-2,74,MR037188
SB000031,ST000297,UT-3,69,MR037189
SB000031,ST000297,HY,13,MR037190
SB000031,ST000297,FA,31,MR037191
SB000032,ST000297,UT-1,46,MR037192
SB000032,ST000297,UT-2,22,MR037193
SB000032,ST000297,UT-3,33,MR037194
SB000032,ST000297,HY,29,MR037195
SB000032,ST000297,FA,61,MR037196
SB000033,ST000297,UT-1,69,MR037197
SB000033,ST000297,UT-2,79,MR037198
SB000033,ST000297,UT-3,2,MR037199
SB000033,ST000297,HY,66,MR037200
SB000033,ST000297,FA,9,MR037201
SB000034,ST000297,UT-1,74,MR037202
SB000034,ST000297,UT-2,79,MR037203
SB000034,ST000297,UT-3,80,MR037204
SB000034,ST000297,HY,76,MR037205
SB000034,ST000297,FA,57,MR037206
SB000030,ST000298,UT-1,53,MR037207
SB000030,ST000298,UT-2,32,MR037208
SB000030,ST000298,UT-3,37,MR037209
SB000030,ST000298,HY,24,MR037210
SB000030,ST000298,FA,53,MR037211
SB000031,ST000298,UT-1,7,MR037212
SB000031,ST000298,UT-2,34,MR037213
SB000031,ST000298,UT-3,78,MR037214
SB000031,ST000298,HY,83,MR037215
SB000031,ST000298,FA,18,MR037216
SB000032,ST000298,UT-1,33,MR037217
SB000032,ST000298,UT-2,22,MR037218
SB000032,ST000298,UT-3,31,MR037219
SB000032,ST000298,HY,24,MR037220
SB000032,ST000298,FA,93,MR037221
SB000033,ST000298,UT-1,63,MR037222
SB000033,ST000298,UT-2,84,MR037223
SB000033,ST000298,UT-3,44,MR037224
SB000033,ST000298,HY,35,MR037225
SB000033,ST000298,FA,1,MR037226
SB000034,ST000298,UT-1,61,MR037227
SB000034,ST000298,UT-2,30,MR037228
SB000034,ST000298,UT-3,47,MR037229
SB000034,ST000298,HY,38,MR037230
SB000034,ST000298,FA,61,MR037231
SB000030,ST000299,UT-1,12,MR037232
SB000030,ST000299,UT-2,32,MR037233
SB000030,ST000299,UT-3,28,MR037234
SB000030,ST000299,HY,27,MR037235
SB000030,ST000299,FA,56,MR037236
SB000031,ST000299,UT-1,98,MR037237
SB000031,ST000299,UT-2,60,MR037238
SB000031,ST000299,UT-3,40,MR037239
SB000031,ST000299,HY,57,MR037240
SB000031,ST000299,FA,35,MR037241
SB000032,ST000299,UT-1,73,MR037242
SB000032,ST000299,UT-2,35,MR037243
SB000032,ST000299,UT-3,0,MR037244
SB000032,ST000299,HY,49,MR037245
SB000032,ST000299,FA,19,MR037246
SB000033,ST000299,UT-1,70,MR037247
SB000033,ST000299,UT-2,3,MR037248
SB000033,ST000299,UT-3,73,MR037249
SB000033,ST000299,HY,25,MR037250
SB000033,ST000299,FA,21,MR037251
SB000034,ST000299,UT-1,15,MR037252
SB000034,ST000299,UT-2,66,MR037253
SB000034,ST000299,UT-3,55,MR037254
SB000034,ST000299,HY,3,MR037255
SB000034,ST000299,FA,46,MR037256
SB000030,ST000300,UT-1,1,MR037257
SB000030,ST000300,UT-2,98,MR037258
SB000030,ST000300,UT-3,20,MR037259
SB000030,ST000300,HY,67,MR037260
SB000030,ST000300,FA,66,MR037261
SB000031,ST000300,UT-1,33,MR037262
SB000031,ST000300,UT-2,81,MR037263
SB000031,ST000300,UT-3,65,MR037264
SB000031,ST000300,HY,28,MR037265
SB000031,ST000300,FA,19,MR037266
SB000032,ST000300,UT-1,21,MR037267
SB000032,ST000300,UT-2,50,MR037268
SB000032,ST000300,UT-3,95,MR037269
SB000032,ST000300,HY,48,MR037270
SB000032,ST000300,FA,96,MR037271
SB000033,ST000300,UT-1,23,MR037272
SB000033,ST000300,UT-2,7,MR037273
SB000033,ST000300,UT-3,58,MR037274
SB000033,ST000300,HY,5,MR037275
SB000033,ST000300,FA,63,MR037276
SB000034,ST000300,UT-1,2,MR037277
SB000034,ST000300,UT-2,52,MR037278
SB000034,ST000300,UT-3,80,MR037279
SB000034,ST000300,HY,79,MR037280
SB000034,ST000300,FA,16,MR037281
SB000030,ST000301,UT-1,78,MR037282
SB000030,ST000301,UT-2,41,MR037283
SB000030,ST000301,UT-3,87,MR037284
SB000030,ST000301,HY,64,MR037285
SB000030,ST000301,FA,92,MR037286
SB000031,ST000301,UT-1,50,MR037287
SB000031,ST000301,UT-2,14,MR037288
SB000031,ST000301,UT-3,67,MR037289
SB000031,ST000301,HY,30,MR037290
SB000031,ST000301,FA,41,MR037291
SB000032,ST000301,UT-1,47,MR037292
SB000032,ST000301,UT-2,44,MR037293
SB000032,ST000301,UT-3,29,MR037294
SB000032,ST000301,HY,23,MR037295
SB000032,ST000301,FA,27,MR037296
SB000033,ST000301,UT-1,80,MR037297
SB000033,ST000301,UT-2,44,MR037298
SB000033,ST000301,UT-3,41,MR037299
SB000033,ST000301,HY,96,MR037300
SB000033,ST000301,FA,45,MR037301
SB000034,ST000301,UT-1,87,MR037302
SB000034,ST000301,UT-2,70,MR037303
SB000034,ST000301,UT-3,3,MR037304
SB000034,ST000301,HY,71,MR037305
SB000034,ST000301,FA,53,MR037306
SB000030,ST000302,UT-1,62,MR037307
SB000030,ST000302,UT-2,23,MR037308
SB000030,ST000302,UT-3,78,MR037309
SB000030,ST000302,HY,39,MR037310
SB000030,ST000302,FA,19,MR037311
SB000031,ST000302,UT-1,90,MR037312
SB000031,ST000302,UT-2,64,MR037313
SB000031,ST000302,UT-3,77,MR037314
SB000031,ST000302,HY,48,MR037315
SB000031,ST000302,FA,36,MR037316
SB000032,ST000302,UT-1,66,MR037317
SB000032,ST000302,UT-2,10,MR037318
SB000032,ST000302,UT-3,12,MR037319
SB000032,ST000302,HY,32,MR037320
SB000032,ST000302,FA,6,MR037321
SB000033,ST000302,UT-1,86,MR037322
SB000033,ST000302,UT-2,43,MR037323
SB000033,ST000302,UT-3,87,MR037324
SB000033,ST000302,HY,99,MR037325
SB000033,ST000302,FA,57,MR037326
SB000034,ST000302,UT-1,78,MR037327
SB000034,ST000302,UT-2,36,MR037328
SB000034,ST000302,UT-3,87,MR037329
SB000034,ST000302,HY,73,MR037330
SB000034,ST000302,FA,91,MR037331
SB000030,ST000303,UT-1,76,MR037332
SB000030,ST000303,UT-2,54,MR037333
SB000030,ST000303,UT-3,28,MR037334
SB000030,ST000303,HY,97,MR037335
SB000030,ST000303,FA,44,MR037336
SB000031,ST000303,UT-1,58,MR037337
SB000031,ST000303,UT-2,70,MR037338
SB000031,ST000303,UT-3,69,MR037339
SB000031,ST000303,HY,96,MR037340
SB000031,ST000303,FA,96,MR037341
SB000032,ST000303,UT-1,8,MR037342
SB000032,ST000303,UT-2,86,MR037343
SB000032,ST000303,UT-3,2,MR037344
SB000032,ST000303,HY,89,MR037345
SB000032,ST000303,FA,81,MR037346
SB000033,ST000303,UT-1,21,MR037347
SB000033,ST000303,UT-2,46,MR037348
SB000033,ST000303,UT-3,6,MR037349
SB000033,ST000303,HY,41,MR037350
SB000033,ST000303,FA,52,MR037351
SB000034,ST000303,UT-1,87,MR037352
SB000034,ST000303,UT-2,92,MR037353
SB000034,ST000303,UT-3,11,MR037354
SB000034,ST000303,HY,97,MR037355
SB000034,ST000303,FA,9,MR037356
SB000030,ST000304,UT-1,2,MR037357
SB000030,ST000304,UT-2,15,MR037358
SB000030,ST000304,UT-3,66,MR037359
SB000030,ST000304,HY,20,MR037360
SB000030,ST000304,FA,43,MR037361
